"NO","PACKAGING TYPE","PO NO.","ITEM NO.","BRAND","BATERY TYPE","CELL GRADE","ITEM REMARK 1","REMARK","DESTINATION","ORDER QTY","CR DATE","CURRENCY","PRICE","SALES AMOUNT","CR MONTH","SALES MONTH","TERM","STANDARD PRICE","STOCK WAREHOUSE","STOCK IN TRANSIT","JAN QTY","JAN AMT","FEB QTY","FEB AMT","MAR QTY","MAR AMT","APR QTY","APR AMT","MAY QTY","MAY AMT","JUN QTY","JUN AMT","JUL QTY","JUL AMT","AUG QTY","AUG AMT","SEP QTY","SEP AMT","OCT QTY","OCT AMT","NOV AMT","NOV AMT","DES AMT","DES AMT"
"258","BULK LR03","'SILVER Feb O/F","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","403200","20-FEB-19","US$","0.073","29433.6","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"259","BULK LR03","'SILVER Jul O/F","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","571200","26-JUL-18","US$","0.073","41697.6","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"260","BULK LR03","'SILVER Sep O/F","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","504000","20-SEP-18","US$","0.073","36792","9","9","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"261","BULK LR03","'SILVER Oct O/F","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","554400","20-OCT-18","US$","0.073","40471.2","10","10","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"262","BULK LR03","'SILVER Dec O/F","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","403200","20-DEC-18","US$","0.073","29433.6","12","12","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"263","BULK LR03","'SILVER Aug O/F","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","571200","20-AUG-18","US$","0.073","41697.6","8","8","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","BULK LR03","'SILVER Jan O/F","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","403200","20-JAN-19","US$","0.073","29433.6","1","1","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","BULK LR03","'FIENR18-021","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","380480","05-APR-18","US$","0.073","27775.04","4","4","FOB","0","0","0","0","0","0","0","0","0","380,480","27,775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"266","BULK LR03","'FIENR18-026","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","189248","16-MAY-18","US$","0.073","13815.104","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","48,800","3,562","140,448","10,253","0","0","0","0","0","0","0","0","0","0","0","0"
"267","BULK LR03","'FIENR18-026","15791","EVEREADY SILVER US LR03 BULK","LR03","C1","11. ENERGIZER","FDKE - ENR SILVER US","0","456576","15-APR-18","US$","0.073","33330.048","4","4","FOB","0","0","0","0","0","0","0","0","0","456,576","33,330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","BULK LR6","'FIENR18-003","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2250600","31-JAN-18","US$","0.0986","221909.16","1","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269","BULK LR6","'FIENR18-012","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","3028080","21-FEB-18","US$","0.0986","298568.688","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","BULK LR6","'FIENR18-013","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2864400","28-FEB-18","US$","0.0986","282429.84","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","BULK LR6","'FIENR18-015","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2823480","23-MAR-18","US$","0.0986","278395.128","3","3","FOB","0","0","0","0","0","0","0","2,414,280","238,048","81,840","8,069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272","BULK LR6","'JUL O/F","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2741640","25-JUL-18","US$","0.0986","270325.704","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","800,000","78,880","0","0","0","0","0","0","0","0","0","0"
"273","BULK LR6","'JUL O/F","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2483280","08-AUG-18","US$","0.0986","244851.408","8","8","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184,700","18,211","0","0","0","0","0","0","0","0","0","0"
"274","BULK LR6","'JUN O/F","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2593200","25-JUN-18","US$","0.0986","255689.52","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","483,040","47,628","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"275","BULK LR6","'JUL O/F","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2222520","11-JUL-18","US$","0.0986","219140.472","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276","BULK LR6","'JUL O/F","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","3000000","04-JUL-18","US$","0.0986","295800","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","BULK LR6","'JUL O/F","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2823480","18-JUL-18","US$","0.0986","278395.128","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","BULK LR6","'JUL O/F","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2373360","31-JUL-18","US$","0.0986","234013.296","7","8","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","BULK LR6","'FIENR18-032","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","3028080","24-MAY-18","US$","0.0986","298568.688","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","3,028,080","298,569","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280","BULK LR6","'FIENR18-029","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2593200","15-MAY-18","US$","0.0986","255689.52","5","5","FOB","0","0","0","0","0","0","0","0","0","1,624,320","160,158","968,880","95,532","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","BULK LR6","'FIENR18-018","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","3028080","24-APR-18","US$","0.0986","298568.688","4","4","FOB","0","0","0","0","0","0","0","0","0","3,028,080","298,569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","BULK LR6","'FIENR18-017","52981","ENERGIZER MAX EU G6 LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR MAX G06","0","2332440","10-APR-18","US$","0.0986","229978.584","4","4","FOB","0","1,186,680","0","0","0","0","0","1,186,680","117,007","1,145,760","112,972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","BULK LR6","'FIENR18-019","11101","WALGREENS (ENR) US LR6 BULK","LR6","G07","","FDKE - WALGREEN G07","0","3015680","29-MAR-18","US$","","","3","4","","0","0","0","0","0","0","0","3,015,680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","BULK LR6","'AUG O/F","11101","WALGREENS (ENR) US LR6 BULK","LR6","G07","","FDKE - WALGREEN G07","0","6000000","27-AUG-18","US$","","","8","8","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","755,000","0","0","0","0","0","0","0","0","0","0","0"
"285","BULK LR6","'JUL O/F","11101","WALGREENS (ENR) US LR6 BULK","LR6","G07","","FDKE - WALGREEN G07","0","6000000","25-JUL-18","US$","","","7","7","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","BULK LR6","'SEP O/F","11101","WALGREENS (ENR) US LR6 BULK","LR6","G07","","FDKE - WALGREEN G07","0","7500000","27-SEP-18","US$","","","9","9","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","MANUAL SHRINK LR03 (4S)","'0008827","21261","MAXELL V LR03 4S","LR03","C1","12. MAXELL HK","FI DIRECT - MAXELL","0","200000","26-JAN-18","US$","0.092","18400","1","1","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","MANUAL SHRINK LR03 (4S)","'0008961","21261","MAXELL V LR03 4S","LR03","C1","12. MAXELL HK","FI DIRECT - MAXELL","0","200000","15-MAR-18","US$","0.092","18400","3","3","FOB","0","0","0","0","0","0","0","200,000","18,400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","MANUAL SHRINK LR03 (4S)","'0009099","21261","MAXELL V LR03 4S","LR03","C1","12. MAXELL HK","FI DIRECT - MAXELL","0","200000","16-APR-18","US$","0.092","18400","4","4","FOB","0","0","0","0","0","0","0","0","0","200,000","18,400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","MANUAL SHRINK LR03 (4S)","'0009003","21261","MAXELL V LR03 4S","LR03","C1","12. MAXELL HK","FI DIRECT - MAXELL","0","200000","12-APR-18","US$","0.092","18400","4","4","FOB","0","0","0","0","0","0","0","0","0","200,000","18,400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","MANUAL SHRINK LR6 (10S)","'18FWK06","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","153600","15-FEB-18","US$","0.1119","17187.84","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","MANUAL SHRINK LR6 (10S)","'18FWK07","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","76800","21-FEB-18","US$","0.1119","8593.92","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","MANUAL SHRINK LR6 (10S)","'18FWK08","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","115200","28-FEB-18","US$","0.1119","12890.88","2","3","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","MANUAL SHRINK LR6 (10S)","'18FWK09","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","115200","01-MAR-18","US$","0.1119","12890.88","3","3","FOB","0","0","0","0","0","0","0","115,200","12,891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","MANUAL SHRINK LR6 (10S)","'18FWK10","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","08-MAR-18","US$","0.1119","4296.96","3","3","FOB","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","MANUAL SHRINK LR6 (10S)","'18FWK11","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","15-MAR-18","US$","0.1119","4296.96","3","3","FOB","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","MANUAL SHRINK LR6 (10S)","'18FWK12","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","22-MAR-18","US$","0.1119","4296.96","3","3","FOB","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"298","MANUAL SHRINK LR6 (10S)","'WK15","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","11-APR-18","US$","0.1119","4296.96","4","4","FOB","0","0","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","MANUAL SHRINK LR6 (10S)","'WK16","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","18-APR-18","US$","0.1119","4296.96","4","4","FOB","0","0","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","MANUAL SHRINK LR6 (10S)","'WK17","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","25-APR-18","US$","0.1119","4296.96","4","4","FOB","0","0","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","MANUAL SHRINK LR6 (10S)","'WK18","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","02-MAY-18","US$","0.1119","4296.96","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","MANUAL SHRINK LR6 (10S)","'WK19","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","09-MAY-18","US$","0.1119","4296.96","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","MANUAL SHRINK LR6 (10S)","'WK20","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","16-MAY-18","US$","0.1119","4296.96","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","MANUAL SHRINK LR6 (10S)","'WK21","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","23-MAY-18","US$","0.1119","4296.96","5","5","FOB","0","0","0","0","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","MANUAL SHRINK LR6 (10S)","'WK22","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","38400","30-MAY-18","US$","0.1119","4296.96","5","6","FOB","0","0","0","0","0","0","0","0","0","0","0","38,400","4,297","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","MANUAL SHRINK LR6 (10S)","'18FWK13","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","76800","29-MAR-18","US$","0.1119","8593.92","3","4","FOB","0","76,800","0","0","0","0","0","76,800","8,594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","MANUAL SHRINK LR6 (10S)","'18FWK14","40027","TOPRUN V LR6 10S","LR6","C1","","Domestic B to C","0","76800","04-APR-18","US$","0.1119","8593.92","4","4","FOB","0","0","0","0","0","0","0","0","0","76,800","8,594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","BLISTER LR03 (4B)","'EI18-019","11394","SONY BLUE LR03 4B WW V3","LR03","C1","05. SONY","FDK E - SONY SEND","0","43008","08-FEB-18","US$","0.0869","3737.3952","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","BLISTER LR03 (4B)","'EI18-036","11394","SONY BLUE LR03 4B WW V3","LR03","C1","05. SONY","FDK E - SONY SEND","0","107520","15-MAR-18","US$","0.0869","9343.488","3","3","FOB","0","0","0","0","0","0","0","107,520","9,343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","BLISTER LR03 (4B)","'EI18-041","11394","SONY BLUE LR03 4B WW V3","LR03","C1","05. SONY","FDK E - SONY SEND","0","64512","30-MAR-18","US$","0.0869","5606.0928","3","4","FOB","0","64,512","0","0","0","0","0","64,512","5,606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","BLISTER LR03 (2B)","'EI18-018","11544","SONY BLUE LR03 2B ULA V3","LR03","C1","05. SONY","FDK E - SONY SEND","0","96768","08-FEB-18","US$","0.0869","8409.1392","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","BLISTER LR03 (2B)","'EI18-019","11544","SONY BLUE LR03 2B ULA V3","LR03","C1","05. SONY","FDK E - SONY SEND","0","75264","08-FEB-18","US$","0.0869","6540.4416","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","BLISTER LR03 (2B)","'EI18-036","11544","SONY BLUE LR03 2B ULA V3","LR03","C1","05. SONY","FDK E - SONY SEND","0","258048","15-MAR-18","US$","0.0869","22424.3712","3","3","FOB","0","0","0","0","0","0","0","258,048","22,424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","BLISTER LR03 (2B)","'EI18-041","11544","SONY BLUE LR03 2B ULA V3","LR03","C1","05. SONY","FDK E - SONY SEND","0","86016","30-MAR-18","US$","0.0869","7474.7904","3","4","FOB","0","86,016","0","0","0","0","0","86,016","7,475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","BLISTER LR1 (2B)FU","'18FI011","32054","MAXELL LR1 2BN","LR1","C","09. HITACHI","HITACHI MAXELL(JPN)","0","33600","23-MAR-18","US$","0.1555","5224.8","3","3","FOB","0","0","0","0","0","0","0","33,600","5,225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","BULK LR6","'FIENR18-010","52725","EVEREADY GOLD US LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR GOLD US G06","0","2261760","23-FEB-18","US$","0.0986","223009.536","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","BULK LR6","'FIENR18-011","52725","EVEREADY GOLD US LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR GOLD US G06","0","1507840","15-FEB-18","US$","0.0986","148673.024","2","2","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318","BULK LR6","'FIENR18-027","52725","EVEREADY GOLD US LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR GOLD US G06","0","1507840","29-MAR-18","US$","0.0986","148673.024","3","4","FOB","0","0","0","0","0","0","0","1,507,840","148,673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","BULK LR6","'JUL O/F","52725","EVEREADY GOLD US LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR GOLD US G06","0","6031360","27-JUL-18","US$","0.0986","594692.096","7","7","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","3,500,800","345,179","623,952","61,522","0","0","0","0","0","0","0","0","0","0"
"320","BULK LR6","'JUN O/F","52725","EVEREADY GOLD US LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR GOLD US G06","0","3015680","08-JUN-18","US$","0.0986","297346.048","6","6","FOB","0","0","0","0","0","0","0","0","0","0","0","516,480","50,925","2,499,200","246,421","937,152","92,403","0","0","0","0","0","0","0","0","0","0"
"321","BULK LR6","'MAY O/F","52725","EVEREADY GOLD US LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR GOLD US G06","0","3015680","25-MAY-18","US$","0.0986","297346.048","5","5","FOB","0","0","0","0","0","0","0","0","0","1,012,160","99,799","2,003,520","197,547","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","BULK LR6","'AUG O/F","52725","EVEREADY GOLD US LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR GOLD US G06","0","6031360","27-AUG-18","US$","0.0986","594692.096","8","8","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","BULK LR6","'SEP O/F","52725","EVEREADY GOLD US LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR GOLD US G06","0","4500000","27-SEP-18","US$","0.0986","443700","9","9","FOB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","BULK LR6","'FIENR18-028","52725","EVEREADY GOLD US LR6 BULK","LR6","G06","11. ENERGIZER","FDKE - ENR GOLD US G06","0","1507840","19-APR-18","US$","0.0986","148673.024","4","4","FOB","0","0","0","0","0","0","0","0","0","1,507,840","148,673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","AUTO SHRINK LR6 AMZON (4Sx25)","'FI/18-039","62690","AMAZON BASICS US LR6 (4SX25)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","345600","15-MAR-18","US$","0.1103","38119.68","3","3","FOB","0","0","0","0","0","0","0","345,600","38,120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","AUTO SHRINK LR6 AMZON (4Sx25)","'FI/18-039","62690","AMAZON BASICS US LR6 (4SX25)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","1939200","13-APR-18","US$","0.1103","213893.76","4","4","FOB","0","633,600","0","0","0","0","0","633,600","69,886","1,305,600","144,008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","AUTO SHRINK LR6 AMZON (4Sx25)","'FI/18-029","62690","AMAZON BASICS US LR6 (4SX25)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","691200","30-APR-18","US$","0.1103","76239.36","4","5","FOB","0","0","0","0","0","0","0","0","0","300,000","33,090","391,200","43,149","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","AUTO SHRINK LR6 AMZON (4Sx25)","'FI/18-039","62690","AMAZON BASICS US LR6 (4SX25)","LR6","G07NC","10. AMAZON","OVERSEAS - AMAZON USA","0","441600","23-MAR-18","US$","0.1103","48708.48","3","4","FOB","0","441,600","0","0","0","0","0","441,600","48,708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
